date,Ozempic,semaglutide,Novo Nordisk,weight loss drug
2021-04-27,100.0,12.685416666666665,42.728932668958,2.6333333333333333
2021-04-28,100.0,16.913888888888888,42.728932668958,0.0
2021-04-29,100.0,12.685416666666665,37.38781608533825,2.6333333333333333
2021-04-30,100.0,16.913888888888888,37.38781608533825,2.6333333333333333
2021-05-01,81.7014386097684,4.228472222222222,16.02334975085925,0.0
2021-05-02,75.8656215662135,4.228472222222222,16.02334975085925,2.6333333333333333
2021-05-03,100.0,12.685416666666665,37.38781608533825,2.6333333333333333
2021-05-04,100.0,12.685416666666665,48.07004925257775,2.6333333333333333
2021-05-05,100.0,12.685416666666665,53.411165836197505,2.6333333333333333
2021-05-06,100.0,12.685416666666665,48.07004925257775,2.6333333333333333
2021-05-07,100.0,12.685416666666665,42.728932668958,2.6333333333333333
2021-05-08,75.8656215662135,8.456944444444444,16.02334975085925,0.0
2021-05-09,70.02980452265862,8.456944444444444,16.02334975085925,0.0
2021-05-10,100.0,12.685416666666665,48.07004925257775,2.6333333333333333
2021-05-11,100.0,21.14236111111111,48.07004925257775,2.6333333333333333
2021-05-12,100.0,33.827777777777776,53.411165836197505,2.6333333333333333
2021-05-13,100.0,33.827777777777776,32.0466995017185,2.6333333333333333
2021-05-14,100.0,16.913888888888888,37.38781608533825,2.6333333333333333
2021-05-15,81.7014386097684,12.685416666666665,16.02334975085925,0.0
2021-05-16,81.7014386097684,8.456944444444444,16.02334975085925,2.6333333333333333
2021-05-17,100.0,16.913888888888888,42.728932668958,2.6333333333333333
2021-05-18,100.0,21.14236111111111,48.07004925257775,2.6333333333333333
2021-05-19,100.0,29.599305555555553,42.728932668958,5.266666666666667
2021-05-20,100.0,21.14236111111111,42.728932668958,2.6333333333333333
2021-05-21,100.0,16.913888888888888,48.07004925257775,2.6333333333333333
2021-05-22,93.37307269687817,8.456944444444444,21.364466334479,2.6333333333333333
2021-05-23,81.7014386097684,12.685416666666665,21.364466334479,0.0
2021-05-24,100.0,12.685416666666665,32.0466995017185,2.6333333333333333
2021-05-25,100.0,12.685416666666665,53.411165836197505,2.6333333333333333
2021-05-26,100.0,12.685416666666665,48.07004925257775,2.6333333333333333
2021-05-27,100.0,16.913888888888888,42.728932668958,2.6333333333333333
2021-05-28,100.0,12.685416666666665,42.728932668958,2.6333333333333333
2021-05-29,81.7014386097684,4.228472222222222,21.364466334479,2.6333333333333333
2021-05-30,81.7014386097684,4.228472222222222,21.364466334479,2.6333333333333333
2021-05-31,99.20888974043305,8.456944444444444,42.728932668958,2.6333333333333333
2021-06-01,100.0,12.685416666666665,48.07004925257775,2.6333333333333333
2021-06-02,100.0,12.685416666666665,48.07004925257775,2.6333333333333333
2021-06-03,100.0,12.685416666666665,42.728932668958,2.6333333333333333
2021-06-04,100.0,33.827777777777776,58.752282419817256,5.266666666666667
2021-06-05,100.0,100.0,85.457865337916,28.966666666666665
2021-06-06,100.0,71.88402777777777,48.07004925257775,18.433333333333334
2021-06-07,100.0,67.65555555555555,85.457865337916,26.333333333333332
2021-06-08,100.0,50.74166666666666,64.093399003437,21.066666666666666
2021-06-09,100.0,38.05625,58.752282419817256,26.333333333333332
2021-06-10,100.0,29.599305555555553,58.752282419817256,13.166666666666666
2021-06-11,100.0,29.599305555555553,58.752282419817256,10.533333333333333
2021-06-12,100.0,21.14236111111111,21.364466334479,7.9
2021-06-13,100.0,16.913888888888888,16.02334975085925,7.9
2021-06-14,100.0,29.599305555555553,42.728932668958,5.266666666666667
2021-06-15,100.0,21.14236111111111,48.07004925257775,5.266666666666667
2021-06-16,100.0,21.14236111111111,48.07004925257775,7.9
2021-06-17,100.0,21.28842592592592,43.728932668958,6.0
2021-06-18,100.0,16.726620370370366,39.753575153598184,5.0
2021-06-19,71.39655172413794,10.64421296296296,17.889108819119183,5.0
2021-06-20,74.87931034482759,9.12361111111111,15.901430061439273,4.0
2021-06-21,100.0,16.726620370370366,41.74125391127809,5.0
2021-06-22,100.0,21.28842592592592,41.74125391127809,5.0
2021-06-23,100.0,21.28842592592592,37.765896395918276,6.0
2021-06-24,100.0,19.76782407407407,47.70429018431782,4.0
2021-06-25,100.0,16.726620370370366,37.765896395918276,5.0
2021-06-26,80.10344827586206,10.64421296296296,15.901430061439273,4.0
2021-06-27,74.87931034482759,12.164814814814813,15.901430061439273,4.0
2021-06-28,100.0,18.24722222222222,41.74125391127809,5.0
2021-06-29,100.0,18.24722222222222,41.74125391127809,6.0
2021-06-30,100.0,16.726620370370366,51.67964769967764,5.0
2021-07-01,100.0,18.24722222222222,47.70429018431782,3.0
2021-07-02,97.51724137931035,15.206018518518515,33.79053888055846,3.0
2021-07-03,80.10344827586206,12.164814814814813,17.889108819119183,2.0
2021-07-04,81.8448275862069,13.685416666666665,21.864466334479,3.0
2021-07-05,94.0344827586207,22.809027777777775,39.753575153598184,3.0
2021-07-06,100.0,27.37083333333333,37.765896395918276,4.0
2021-07-07,100.0,21.28842592592592,43.728932668958,4.0
2021-07-08,100.0,21.28842592592592,45.71661142663791,3.0
2021-07-09,100.0,13.685416666666665,45.71661142663791,4.0
2021-07-10,90.55172413793103,15.206018518518515,23.85214509215891,3.0
2021-07-11,87.06896551724138,12.164814814814813,19.876787576799092,3.0
2021-07-12,100.0,16.726620370370366,45.71661142663791,5.0
2021-07-13,100.0,21.28842592592592,39.753575153598184,4.0
2021-07-14,100.0,16.726620370370366,43.728932668958,5.0
2021-07-15,100.0,13.685416666666665,39.753575153598184,4.0
2021-07-16,100.0,18.24722222222222,49.69196894199773,4.0
2021-07-17,83.58620689655173,10.64421296296296,19.876787576799092,3.0
2021-07-18,76.62068965517241,9.12361111111111,19.876787576799092,3.0
2021-07-19,100.0,15.206018518518515,41.74125391127809,3.0
2021-07-20,100.0,16.726620370370366,47.70429018431782,5.0
2021-07-21,100.0,16.726620370370366,45.71661142663791,4.0
2021-07-22,100.0,18.24722222222222,41.74125391127809,4.0
2021-07-23,99.25862068965517,13.685416666666665,45.71661142663791,5.0
2021-07-24,80.10344827586206,10.64421296296296,21.864466334479,2.0
2021-07-25,78.36206896551724,9.12361111111111,17.889108819119183,3.0
2021-07-26,100.0,16.726620370370366,45.71661142663791,3.0
2021-07-27,100.0,18.24722222222222,43.728932668958,3.0
2021-07-28,100.0,16.726620370370366,43.728932668958,3.0
2021-07-29,100.0,19.76782407407407,49.69196894199773,3.0
2021-07-30,92.29310344827586,18.24722222222222,41.74125391127809,3.0
2021-07-31,80.10344827586206,10.64421296296296,19.876787576799092,3.0
2021-08-01,78.36206896551724,7.603009259259258,17.889108819119183,2.0
2021-08-02,100.0,19.76782407407407,43.728932668958,3.0
2021-08-03,100.0,18.24722222222222,53.66732645735755,3.0
2021-08-04,100.0,18.24722222222222,69.56875651879682,3.0
2021-08-05,100.0,19.76782407407407,87.457865337916,4.0
2021-08-06,100.0,13.685416666666665,63.60572024575709,3.0
2021-08-07,85.32758620689656,12.164814814814813,19.876787576799092,3.0
2021-08-08,76.62068965517241,9.12361111111111,23.85214509215891,2.0
2021-08-09,100.0,13.685416666666665,59.63036273039727,3.0
2021-08-10,100.0,13.685416666666665,61.61804148807718,2.0
2021-08-11,100.0,16.726620370370366,57.642683972717364,4.0
2021-08-12,100.0,13.685416666666665,49.69196894199773,3.0
2021-08-13,100.0,12.164814814814813,49.69196894199773,2.0
2021-08-14,81.8448275862069,7.603009259259258,19.876787576799092,3.0
2021-08-15,92.29310344827586,7.603009259259258,19.876787576799092,3.0
2021-08-16,100.0,12.164814814814813,53.66732645735755,4.0
2021-08-17,100.0,16.726620370370366,49.69196894199773,2.0
2021-08-18,100.0,16.726620370370366,61.61804148807718,2.0
2021-08-19,100.0,13.685416666666665,55.655005215037455,2.0
2021-08-20,100.0,13.685416666666665,51.67964769967764,2.0
2021-08-21,90.55172413793103,9.12361111111111,21.864466334479,2.0
2021-08-22,92.29310344827586,9.12361111111111,19.876787576799092,3.0
2021-08-23,100.0,15.206018518518515,65.593399003437,2.0
2021-08-24,100.0,18.24722222222222,53.66732645735755,3.0
2021-08-25,100.0,19.76782407407407,51.67964769967764,4.0
2021-08-26,100.0,13.685416666666665,49.69196894199773,4.0
2021-08-27,100.0,12.164814814814813,45.71661142663791,3.0
2021-08-28,83.58620689655173,9.12361111111111,21.864466334479,2.0
2021-08-29,81.8448275862069,9.12361111111111,15.901430061439273,2.0
2021-08-30,100.0,15.206018518518515,49.69196894199773,3.0
2021-08-31,100.0,16.726620370370366,47.70429018431782,2.0
2021-09-01,100.0,16.726620370370366,51.67964769967764,3.0
2021-09-02,100.0,15.206018518518515,47.70429018431782,3.0
2021-09-03,100.0,16.726620370370366,49.69196894199773,3.0
2021-09-04,83.58620689655173,36.49444444444444,15.901430061439273,0.0
2021-09-05,81.8448275862069,22.809027777777775,17.889108819119183,2.0
2021-09-06,100.0,10.64421296296296,41.74125391127809,2.0
2021-09-07,100.0,13.685416666666665,47.70429018431782,2.0
2021-09-08,100.0,18.24722222222222,47.70429018431782,2.0
2021-09-09,100.0,16.726620370370366,51.67964769967764,3.0
2021-09-10,100.0,12.164814814814813,43.728932668958,2.0
2021-09-11,100.0,6.082407407407406,23.85214509215891,2.0
2021-09-12,100.0,7.603009259259258,21.864466334479,2.0
2021-09-13,100.0,12.164814814814813,41.74125391127809,2.0
2021-09-14,100.0,16.726620370370366,41.74125391127809,2.0
2021-09-15,100.0,18.24722222222222,49.69196894199773,2.0
2021-09-16,100.0,15.206018518518515,47.70429018431782,2.0
2021-09-17,100.0,13.685416666666665,45.71661142663791,2.0
2021-09-18,100.0,10.64421296296296,17.889108819119183,0.0
2021-09-19,100.0,13.685416666666665,15.901430061439273,2.0
2021-09-20,100.0,15.206018518518515,49.69196894199773,2.0
2021-09-21,100.0,13.685416666666665,53.66732645735755,2.0
2021-09-22,100.0,16.726620370370366,51.67964769967764,3.0
2021-09-23,100.0,15.206018518518515,43.728932668958,2.0
2021-09-24,100.0,15.206018518518515,41.74125391127809,3.0
2021-09-25,100.0,12.164814814814813,23.85214509215891,0.0
2021-09-26,100.0,12.164814814814813,17.889108819119183,0.0
2021-09-27,100.0,15.206018518518515,41.74125391127809,2.0
2021-09-28,100.0,16.726620370370366,47.70429018431782,2.0
2021-09-29,100.0,18.24722222222222,49.69196894199773,3.0
2021-09-30,100.0,18.24722222222222,43.728932668958,3.0
2021-10-01,100.0,16.726620370370366,43.728932668958,3.0
2021-10-02,100.0,7.603009259259258,17.889108819119183,2.0
2021-10-03,100.0,10.64421296296296,17.889108819119183,2.0
2021-10-04,100.0,21.28842592592592,43.728932668958,3.0
2021-10-05,100.0,15.206018518518515,47.70429018431782,2.0
2021-10-06,100.0,18.24722222222222,47.70429018431782,3.0
2021-10-07,100.0,19.76782407407407,53.66732645735755,3.0
2021-10-08,100.0,16.726620370370366,45.71661142663791,3.0
2021-10-09,100.0,12.164814814814813,15.901430061439273,3.0
2021-10-10,100.0,9.12361111111111,15.901430061439273,0.0
2021-10-11,100.0,15.206018518518515,43.728932668958,2.0
2021-10-12,100.0,18.24722222222222,45.71661142663791,4.0
2021-10-13,100.0,19.76782407407407,43.728932668958,4.0
2021-10-14,100.0,19.76782407407407,47.70429018431782,3.0
2021-10-15,100.0,16.726620370370366,45.71661142663791,2.0
2021-10-16,100.0,9.12361111111111,19.876787576799092,2.0
2021-10-17,100.0,9.12361111111111,19.876787576799092,2.0
2021-10-18,100.0,16.726620370370366,49.69196894199773,3.0
2021-10-19,100.0,21.28842592592592,41.74125391127809,3.0
2021-10-20,100.0,16.726620370370366,43.728932668958,3.0
2021-10-21,100.0,18.24722222222222,43.728932668958,2.0
2021-10-22,100.0,19.76782407407407,45.71661142663791,3.0
2021-10-23,100.0,9.12361111111111,17.889108819119183,2.0
2021-10-24,100.0,10.64421296296296,19.876787576799092,2.0
2021-10-25,100.0,18.24722222222222,47.70429018431782,3.0
2021-10-26,100.0,19.76782407407407,51.67964769967764,2.0
2021-10-27,100.0,21.28842592592592,53.66732645735755,2.0
2021-10-28,100.0,18.24722222222222,51.67964769967764,2.0
2021-10-29,100.0,15.206018518518515,59.63036273039727,2.0
2021-10-30,100.0,10.64421296296296,23.85214509215891,0.0
2021-10-31,100.0,9.12361111111111,17.889108819119183,2.0
2021-11-01,100.0,16.726620370370366,51.67964769967764,3.0
2021-11-02,100.0,18.24722222222222,53.66732645735755,3.0
2021-11-03,100.0,19.76782407407407,77.51947154951645,2.0
2021-11-04,100.0,18.24722222222222,81.49482906487627,4.0
2021-11-05,100.0,18.24722222222222,73.54411403415664,4.0
2021-11-06,100.0,10.64421296296296,25.83982384983882,0.0
2021-11-07,100.0,12.164814814814813,23.85214509215891,3.0
2021-11-08,100.0,18.24722222222222,63.60572024575709,3.0
2021-11-09,100.0,16.726620370370366,53.66732645735755,3.0
2021-11-10,100.0,16.726620370370366,53.66732645735755,3.0
2021-11-11,100.0,19.76782407407407,55.655005215037455,0.0
2021-11-12,100.0,16.726620370370366,53.66732645735755,2.0
2021-11-13,100.0,13.685416666666665,15.901430061439273,2.0
2021-11-14,100.0,16.726620370370366,25.83982384983882,0.0
2021-11-15,100.0,13.685416666666665,57.642683972717364,3.0
2021-11-16,100.0,19.76782407407407,51.67964769967764,3.0
2021-11-17,100.0,21.28842592592592,49.69196894199773,3.0
2021-11-18,100.0,18.24722222222222,71.55643527647673,3.0
2021-11-19,100.0,18.24722222222222,57.642683972717364,3.0
2021-11-20,70.97297297297297,12.83148148148148,21.949853208199016,0.0
2021-11-21,76.43243243243244,9.62361111111111,17.559882566559214,1.6666666666666667
2021-11-22,100.0,19.24722222222222,52.679647699677645,1.6666666666666667
2021-11-23,100.0,22.455092592592592,52.679647699677645,1.6666666666666667
2021-11-24,100.0,19.24722222222222,43.89970641639803,1.6666666666666667
2021-11-25,81.8918918918919,9.62361111111111,43.89970641639803,1.6666666666666667
2021-11-26,73.70270270270271,12.83148148148148,39.509735774758234,0.0
2021-11-27,73.70270270270271,9.62361111111111,21.949853208199016,1.6666666666666667
2021-11-28,70.97297297297297,9.62361111111111,17.559882566559214,1.6666666666666667
2021-11-29,95.54054054054055,12.83148148148148,48.28967705803784,1.6666666666666667
2021-11-30,100.0,16.03935185185185,43.89970641639803,1.6666666666666667
2021-12-01,90.08108108108108,16.03935185185185,48.28967705803784,1.6666666666666667
2021-12-02,100.0,12.83148148148148,43.89970641639803,1.6666666666666667
2021-12-03,92.8108108108108,12.83148148148148,39.509735774758234,1.6666666666666667
2021-12-04,65.51351351351352,9.62361111111111,17.559882566559214,0.0
2021-12-05,62.78378378378379,6.41574074074074,17.559882566559214,1.6666666666666667
2021-12-06,98.27027027027027,16.03935185185185,39.509735774758234,1.6666666666666667
2021-12-07,95.54054054054055,16.03935185185185,43.89970641639803,1.6666666666666667
2021-12-08,95.54054054054055,16.03935185185185,48.28967705803784,1.6666666666666667
2021-12-09,95.54054054054055,12.83148148148148,48.28967705803784,1.6666666666666667
2021-12-10,87.35135135135135,12.83148148148148,48.28967705803784,1.6666666666666667
2021-12-11,65.51351351351352,9.62361111111111,17.559882566559214,1.6666666666666667
2021-12-12,62.78378378378379,9.62361111111111,17.559882566559214,1.6666666666666667
2021-12-13,98.27027027027027,12.83148148148148,52.679647699677645,0.0
2021-12-14,100.0,16.03935185185185,48.28967705803784,1.6666666666666667
2021-12-15,95.54054054054055,12.83148148148148,48.28967705803784,1.6666666666666667
2021-12-16,92.8108108108108,16.03935185185185,48.28967705803784,1.6666666666666667
2021-12-17,90.08108108108108,12.83148148148148,52.679647699677645,1.6666666666666667
2021-12-18,65.51351351351352,9.62361111111111,21.949853208199016,1.6666666666666667
2021-12-19,68.24324324324324,6.41574074074074,17.559882566559214,1.6666666666666667
2021-12-20,90.08108108108108,12.83148148148148,100.0,1.6666666666666667
2021-12-21,92.8108108108108,16.03935185185185,65.84955962459705,1.6666666666666667
2021-12-22,84.62162162162163,16.03935185185185,57.069618341317444,1.6666666666666667
2021-12-23,76.43243243243244,9.62361111111111,43.89970641639803,0.0
2021-12-24,57.32432432432432,9.62361111111111,21.949853208199016,1.6666666666666667
2021-12-25,51.86486486486487,3.20787037037037,17.559882566559214,0.0
2021-12-26,65.51351351351352,6.41574074074074,17.559882566559214,1.6666666666666667
2021-12-27,79.16216216216216,25.66296296296296,39.509735774758234,1.6666666666666667
2021-12-28,90.08108108108108,28.87083333333333,52.679647699677645,1.6666666666666667
2021-12-29,79.16216216216216,25.66296296296296,52.679647699677645,33.333333333333336
2021-12-30,79.16216216216216,19.24722222222222,43.89970641639803,21.666666666666668
2021-12-31,60.054054054054056,9.62361111111111,21.949853208199016,3.3333333333333335
